create_time,double_chicken,double_damage_per_match,double_deaths_num,double_headshot_kills_sum,double_kills_max,double_kills_sum,double_play_times,double_rating,double_survived_second,id,mode,season,solo_chicken,solo_damage_per_match,solo_deaths_num,solo_headshot_kills_sum,solo_kills_max,solo_kills_sum,solo_play_times,solo_rating,group1,group2,solo_survived_second,square_chicken,square_damage_per_match,square_deaths_num,square_headshot_kills_sum,square_kills_max,square_kills_sum,square_play_times,square_rating,square_survived_second,user_id
7/18/2018,0,190.315,1,1,2,2,1,1710,697.899,304355,tpp,18-Sep,0,260.958,1,0,1,1,1,1714,low,mid,1528.85,7,136.713,214,41,6,195,221,1857,818.956,5b061a4d432ec400010baab1
7/18/2018,2,140.008,58,20,4,63,60,1750,534.248,304798,tpp,18-Sep,0,148.658,9,5,3,8,9,1714,low,mid,633.251,11,269.465,211,125,9,336,222,1993,824.484,5a8911c04b118600012f0a48
7/18/2018,0,102.804,48,10,4,35,48,1720,620.084,304987,tpp,18-Sep,0,168.62,3,2,1,3,3,1714,low,mid,698.107,24,121.536,295,68,8,254,319,1860,816.005,5a4505cdd80322000184ac0c
7/18/2018,0,68.9055,11,1,3,6,11,1708,733.07,304962,tpp,18-Sep,0,77.09,2,0,1,1,2,1714,low,mid,793.213,9,88.2585,333,28,6,196,342,1804,825.503,59fe3d4ff04a9b0001a74f04
7/18/2018,0,134.699,2,0,2,2,2,1693,252.055,303164,tpp,18-Sep,0,418.896,2,1,5,6,2,1714,low,mid,475.094,32,189.178,420,131,8,664,452,1968,959.12,59fdb06876109e00011bef6c
7/18/2018,0,88.7768,3,0,2,2,3,1712,695.441,304955,tpp,18-Sep,0,249.182,1,0,2,2,1,1715,low,mid,1516.49,1,49.8603,17,0,2,3,18,1761,783.304,59fe3d1eaaf2fc0001843216
7/18/2018,0,34.7122,21,1,1,3,21,1751,755.253,304251,tpp,18-Sep,0,4.84436,4,0,0,0,4,1715,low,mid,966.306,2,34.6051,16,0,1,2,18,1769,746.183,5baa23495a43e700017a08dd
7/18/2018,7,238.641,107,57,11,195,114,1905,979.587,304088,tpp,18-Sep,0,547.356,1,1,4,4,1,1715,low,mid,970.184,0,181.776,18,6,5,16,18,1802,891.774,59fdcee812ba960001963951
7/18/2018,1,184.662,27,4,5,30,28,1894,1265.59,303054,tpp,18-Sep,0,182.162,3,1,4,4,3,1715,low,mid,1329.15,4,114.222,19,3,6,15,23,1868,1198.16,5adc9a1a12cc8200015be77b
7/18/2018,2,226.881,13,5,5,25,15,1820,1122.59,303148,tpp,18-Sep,0,73.8989,2,0,0,0,2,1715,low,mid,1255.96,3,226.676,22,8,7,43,25,2001,1339.23,5a0032964c1c6a0001042421
7/18/2018,0,105.112,44,5,2,24,44,1732,582.923,303428,tpp,18-Sep,0,117.392,6,2,2,4,6,1715,low,mid,792.231,0,85.6166,32,3,3,17,32,1774,504.297,59fe3d53e00e100001bcdc50
7/18/2018,1,701.404,6,14,12,29,7,1808,1069.77,303565,tpp,18-Sep,0,84.4786,1,0,1,1,1,1715,low,mid,1602.76,2,141.95,34,14,9,26,36,1811,679.075,5a3b9c19e11e300001fb43ee
7/18/2018,2,118.022,207,51,6,158,209,1813,740.928,304183,tpp,18-Sep,0,114.421,17,2,4,13,17,1715,low,mid,537.744,3,121.697,34,6,4,31,37,1809,746.534,5ac70396b002120001181f61
7/18/2018,1,112.277,186,35,9,152,187,1866,741.5,303707,tpp,18-Sep,0,194.819,1,0,2,2,1,1715,low,mid,1093.07,0,103.637,72,6,3,43,72,1821,751.476,59fe3d2e1ce47c00019b08fd
7/18/2018,0,98.9781,42,9,4,28,42,1827,928.646,304127,tpp,18-Sep,0,36.0684,2,0,0,0,2,1715,low,mid,1338.99,2,142.599,71,20,6,68,73,1813,908.734,5b459daea06d08000119be62
7/18/2018,0,149.051,43,7,6,35,43,1796,763.342,303241,tpp,18-Sep,0,200,1,0,2,2,1,1715,low,mid,1196.48,1,115.076,80,10,4,43,81,1917,800.368,59fe3d20d2442a0001666ac0
7/18/2018,2,125.755,83,20,7,90,85,1762,523.08,303463,tpp,18-Sep,0,134.046,19,7,9,23,19,1715,low,mid,374.281,4,157.282,98,21,10,112,102,1867,658.804,5aa238021bb56000014a7c0f
7/18/2018,1,71.1557,19,3,5,12,20,1748,633.939,304514,tpp,18-Sep,0,56.0025,2,1,2,2,2,1715,low,mid,1032.13,9,89.4652,105,15,7,62,114,1837,642.183,5a1576f729f2f4000142f45b
7/18/2018,0,15.108,5,0,2,3,5,1724,866.49,303547,tpp,18-Sep,0,38.9009,23,0,2,6,23,1715,low,mid,609.072,2,27.8803,162,3,2,23,164,1862,637.003,5a75e80e13bca8000132608a
7/18/2018,1,92.9393,56,3,3,29,57,1679,573.007,303064,tpp,18-Sep,0,78.7684,11,2,4,8,11,1715,low,mid,599.096,4,81.4759,165,16,5,89,169,1787,764.156,59fdc5fa4fe5e30001d9ed81
7/18/2018,2,197.775,31,10,7,55,33,1819,663.398,303576,tpp,18-Sep,0,201.008,3,3,4,5,3,1715,low,mid,839.392,10,155.221,167,46,7,191,177,1898,657.801,59fdcc12d325bb00018d69a7
7/18/2018,4,147.288,99,22,5,96,103,1766,794.65,304757,tpp,18-Sep,0,147.214,14,2,3,14,14,1715,low,mid,515.247,20,152.681,263,58,7,278,283,1859,719.369,5b4c96d8c1af060001970e72
7/18/2018,0,197.9,14,6,4,22,14,1781,693.405,303186,tpp,18-Sep,0,150,2,1,2,3,2,1715,low,mid,598.242,21,206.648,295,110,10,481,316,1916,692.157,59fdaa14124759000130541f
7/18/2018,3,81.9774,421,58,6,193,424,1819,612.396,304225,tpp,18-Sep,0,99.8959,71,9,4,50,71,1715,low,mid,488.053,15,107.14,475,62,7,312,490,1790,683.033,5a97a055281aeb0001610091
7/18/2018,1,242.727,63,27,9,131,64,1794,599.529,304301,tpp,18-Sep,0,168.827,38,8,8,53,38,1715,low,mid,406.308,24,185.139,545,201,11,814,569,1916,644.92,5adcbf95a45b860001dfd665
7/18/2018,5,333.003,20,32,11,51,25,1814,927.586,304949,tpp,18-Sep,0,126.601,5,0,3,4,5,1716,low,mid,869.693,7,349.751,44,87,15,131,51,1976,960.548,59fe3d4c22de8a000133fbaa
7/18/2018,11,153.354,270,81,10,311,281,1779,749.514,304206,tpp,18-Sep,0,175.15,6,2,5,8,6,1716,low,mid,585.898,2,165.88,64,18,7,78,66,1697,744.188,5b4f1a72973306000187c4bf
7/18/2018,0,84.5247,7,0,0,0,7,1713,566.955,303276,tpp,18-Sep,0,50.5333,3,0,1,1,3,1716,low,mid,719.106,7,76.2836,69,10,3,37,76,1867,766.54,59fdd00e4e47690001dc1912
7/18/2018,2,169.729,26,6,4,26,28,1802,926.657,304202,tpp,18-Sep,0,101.282,2,1,2,2,2,1716,low,mid,990.687,7,157.818,83,21,8,89,90,1920,951.174,5a9d0e212dd6620001147e6a
7/18/2018,1,77.994,34,6,3,21,35,1805,611.073,304478,tpp,18-Sep,0,88.093,2,0,2,2,2,1716,low,mid,874.711,2,98.3552,93,22,4,67,95,1861,667.576,59ff8bf541fcdd0001f3e3db
7/18/2018,1,117.688,40,7,3,32,41,1805,667.969,303452,tpp,18-Sep,0,212.25,7,3,5,9,7,1716,low,mid,648.017,1,105.541,96,11,4,62,97,1903,685.751,5a608b85e6e47b0001fd4c97
7/18/2018,0,103.706,72,13,4,50,72,1830,628.193,303520,tpp,18-Sep,0,100.688,32,5,3,21,32,1716,low,mid,555.577,7,87.4394,100,9,3,54,107,1799,645.049,59fda99fc3e9240001344bdc
7/18/2018,3,109.679,67,12,6,49,70,1876,923.681,303661,tpp,18-Sep,0,133.997,5,0,3,6,5,1716,low,mid,557.536,10,130.019,121,19,7,93,131,1946,1142.12,59fd9410ef3c880001492e23
7/18/2018,3,166.616,88,19,6,90,91,1864,801.713,303978,tpp,18-Sep,0,106.897,12,4,3,9,12,1716,low,mid,650.553,8,158.597,143,25,10,138,151,1933,898.521,59fd944b6355080001faebbb
7/18/2018,0,141.431,27,6,5,31,27,1822,978.453,304162,tpp,18-Sep,0,252.278,1,0,2,2,1,1716,low,mid,1589.93,11,161.452,179,46,9,216,190,1852,860.944,5a4a851cf0ff480001dc5813
7/18/2018,3,102.075,91,15,4,61,94,1818,651.354,303411,tpp,18-Sep,0,113.788,13,2,2,9,13,1716,low,mid,585.712,6,94.3362,207,23,4,110,213,1836,614.183,59fdc6ac5b6e0e000156318f
7/18/2018,0,109.007,24,7,4,21,24,1717,497.072,303600,tpp,18-Sep,0,267.603,2,1,2,4,2,1716,low,mid,808.818,16,154.21,243,50,7,247,259,1928,684.724,59fda83a870ee80001945f51
7/18/2018,1,419.832,42,78,11,136,43,1967,996.861,304889,tpp,18-Sep,0,69.3919,4,1,2,2,4,1716,low,mid,900.346,6,105.494,313,89,11,234,319,1890,880.947,5b2dd3ddc3be980001a2ebb9
7/18/2018,6,175.114,246,67,11,271,252,1866,701.34,303730,tpp,18-Sep,0,118.191,16,7,9,16,16,1716,low,mid,490.645,14,176.404,306,59,9,346,320,1901,801.895,59fe3d57f909d10001c44b6d
7/18/2018,7,208.347,254,117,8,443,261,1819,604.493,303855,tpp,18-Sep,0,168.164,31,9,5,44,31,1716,low,mid,391.842,16,224.854,338,133,10,594,354,1844,612.291,59fd9c3eb4b5100001dbab21
7/18/2018,1,146.969,7,3,5,9,8,1753,632.693,304867,tpp,18-Sep,0,508.282,1,1,4,4,1,1716,low,mid,811.056,20,118.362,384,67,8,317,404,1894,806.485,5ae5bd29c8ebfa0001481078
7/18/2018,1,119.518,42,4,4,39,43,1802,828.563,304428,tpp,18-Sep,0,201.745,1,0,2,2,1,1717,low,mid,1874.46,0,79.8349,43,3,3,21,43,1815,969.35,5a292ad4e3733700010f0477
7/18/2018,2,112.816,51,9,4,45,53,1871,930.143,304053,tpp,18-Sep,0,113.753,6,0,2,4,6,1717,low,mid,900.335,1,109.939,54,0,5,27,55,1859,915.964,5a155960c21b080001a6b649
7/18/2018,0,46.3571,7,0,1,1,7,1712,814.332,304572,tpp,18-Sep,0,69.2835,5,2,3,5,5,1717,low,mid,1037.09,0,87.9884,60,6,3,24,60,1789,887.324,59fe3627a3e78e00011e3620
7/18/2018,0,81.0756,13,0,2,3,13,1742,844.513,303069,tpp,18-Sep,0,77.6589,3,0,3,3,3,1717,low,mid,760.111,1,68.4567,69,1,2,15,70,1893,841.681,5a4a645888ae050001c6abf6
7/18/2018,1,150.334,11,4,3,15,12,1746,684.769,303176,tpp,18-Sep,0,136.288,6,2,4,7,6,1717,low,mid,608.913,6,133.297,112,20,5,99,118,1952,789.859,59fddb4c4d5e0f0001da4b9b
7/18/2018,1,229.282,17,8,6,31,18,1841,924.781,303258,tpp,18-Sep,0,415.798,1,0,2,2,1,1717,low,mid,1444.24,5,241.779,116,48,10,199,121,1930,784.6,59fdba7abee9690001286c4d
7/18/2018,0,29.2807,86,3,2,11,86,1724,713.619,303890,tpp,18-Sep,0,92.3276,13,1,1,6,13,1717,low,mid,613.973,1,70.3158,124,10,4,42,125,1786,830.848,5aa4ae807beacf00018ba840
7/18/2018,0,114.326,14,2,4,12,14,1692,563.284,304779,tpp,18-Sep,0,55.2805,6,0,1,2,6,1717,low,mid,577.925,2,80.2363,131,19,3,57,133,1855,670.17,59fd94fdbbefe40001ef1044
7/18/2018,8,128.491,230,41,6,245,238,1838,595.589,303349,tpp,18-Sep,0,131.081,22,9,6,22,22,1717,low,mid,403.8,7,130.951,136,24,5,134,143,1912,661.212,59fd962938cde300016965b0
7/18/2018,0,303.831,3,3,6,9,3,1725,634.615,304552,tpp,18-Sep,0,140.028,11,2,6,13,11,1717,low,mid,437.533,6,155.674,150,39,9,184,156,1868,857.314,5b9f6d18158c290001e9a8af
7/18/2018,0,214.499,4,3,6,9,4,1744,781.345,303227,tpp,18-Sep,0,166.113,7,2,3,10,7,1717,low,mid,438.25,4,170.946,163,44,9,200,167,1926,665.299,59fdaa913d03030001e66760
7/18/2018,0,151.684,25,2,5,23,25,1722,719.347,303607,tpp,18-Sep,0,101.455,8,3,2,5,8,1717,low,mid,563.391,5,128.603,182,38,7,142,187,1759,618.359,59fdb2fbee1db20001fce159
7/18/2018,1,98.1576,68,7,3,42,69,1767,769.057,304431,tpp,18-Sep,0,137.992,4,1,2,4,4,1717,low,mid,854.052,11,124.458,187,27,7,157,198,1775,819.981,5a141cb7e591be0001a4d6c6
7/18/2018,8,227.319,131,56,9,213,139,1967,1029.66,303663,tpp,18-Sep,0,452.428,2,2,6,6,2,1717,low,mid,937.605,16,220.557,184,55,7,266,200,2058,1077.6,59fd9410ef3c880001492e20
7/18/2018,4,193.453,205,60,11,265,209,1829,811.613,304094,tpp,18-Sep,0,130.57,10,0,3,10,10,1717,low,mid,514.755,6,179.772,196,66,6,240,202,1862,881.858,59fe3d234e6cdf0001f4948b
7/18/2018,0,99.8578,32,1,5,20,32,1743,710.711,304853,tpp,18-Sep,0,199.415,2,1,4,4,2,1717,low,mid,757.409,4,84.0488,205,20,4,105,209,1833,717.853,59fe3d2fde212e000181d1a2
7/18/2018,5,214.11,130,67,9,227,135,1819,653.118,303263,tpp,18-Sep,0,171.593,18,4,6,23,18,1717,low,mid,419.531,10,187.833,223,85,10,303,233,1881,711.271,5a2633682a35ca0001689442
7/18/2018,1,86.3063,52,5,4,36,53,1843,758.215,303545,tpp,18-Sep,0,113.389,5,1,3,4,5,1717,low,mid,702.206,7,115.918,260,42,8,215,267,1927,726.014,5a0bf509845d30000109006d
7/18/2018,6,256.974,71,33,10,171,77,1827,581.72,304734,tpp,18-Sep,1,179.136,8,3,7,14,9,1717,low,mid,447.385,26,210.713,328,155,10,579,354,1928,735.662,59fd9cb9deaab60001829888
7/18/2018,2,134.151,98,23,6,101,100,1813,733.843,303588,tpp,18-Sep,0,113.667,3,2,2,3,3,1717,low,mid,740.584,21,133.31,458,119,6,459,479,1913,716.175,5ad9d3eec43e0900014159f1
7/18/2018,1,105.098,147,17,6,104,148,1765,614.639,304993,tpp,18-Sep,0,173.66,12,1,6,17,12,1717,low,mid,432.626,14,130.6,648,111,8,598,662,1808,718.457,5b50ad3bf7a2f10001145a13
7/18/2018,6,108.966,203,24,5,118,209,1774,739.021,304169,tpp,18-Sep,0,68.4977,9,1,1,3,9,1718,low,mid,829.168,4,127.538,52,12,6,56,56,1797,771.065,5a748c6cb8412d0001297b8f
7/18/2018,1,84.6639,44,4,5,22,45,1731,708.565,304893,tpp,18-Sep,0,95.5617,33,8,6,26,33,1718,low,mid,719.805,1,109.053,58,9,3,31,59,1824,915.854,59fdbf6c9a7df2000157ce3f
7/18/2018,0,100.966,59,8,3,34,59,1771,632.299,303417,tpp,18-Sep,0,113.318,4,0,2,4,4,1718,low,mid,564.513,4,94.7942,84,8,4,50,88,1906,649.158,59fd94bd71fd6100011e4607
7/18/2018,2,234.92,49,26,8,94,51,1916,1058,304696,tpp,18-Sep,0,293.123,3,2,7,9,3,1718,low,mid,630.603,6,217.724,87,43,9,154,93,1956,1031.76,5b44789a50096d00010635a9
7/18/2018,6,152.377,86,26,6,95,92,1817,805.209,303929,tpp,18-Sep,0,148.558,7,3,3,8,7,1718,low,mid,865.324,1,157.682,153,31,6,139,154,1831,824.402,5a52b900471afd0001f5262f
7/18/2018,0,174.946,32,15,4,42,32,1846,801.573,303820,tpp,18-Sep,0,313.93,2,3,5,6,2,1718,low,mid,668.964,6,188.675,156,64,9,190,162,1847,776.891,5a053a813e7b3400016718c1
7/18/2018,1,125.429,49,8,5,46,50,1754,683.874,304448,tpp,18-Sep,0,197.093,3,3,5,5,3,1718,low,mid,517.706,6,117.838,161,21,5,119,167,1928,940.309,5a008cd121952c0001e00183
7/18/2018,1,324.902,47,35,12,121,48,1866,678.925,304825,tpp,18-Sep,0,271.058,5,3,6,11,5,1718,low,mid,310.528,10,296.478,161,71,11,353,171,1918,755.061,5ad2178292bbb80001173a87
7/18/2018,1,337.656,16,11,11,40,17,1812,686.033,304273,tpp,18-Sep,0,151.594,19,4,6,21,19,1718,low,mid,480.058,15,268.945,168,112,12,338,183,1782,662.489,59fe3d336ca1d500013230c3
7/18/2018,0,92.9973,72,7,3,36,72,1756,828.655,303910,tpp,18-Sep,0,68.3647,9,2,2,7,9,1718,low,mid,765.899,5,135.291,192,35,6,160,197,1863,909.21,59fd962b523c270001a621e6
7/18/2018,0,176.013,40,8,5,47,40,1808,832.867,303029,tpp,18-Sep,0,260.999,1,1,2,2,1,1718,low,mid,1767.95,15,158.619,218,63,9,236,233,1864,951.212,5a1994eb62252600014a4b4b
7/18/2018,0,77.9218,72,6,3,31,72,1719,637.576,304881,tpp,18-Sep,1,80.8425,43,8,3,24,44,1718,low,mid,689.461,6,75.0659,238,28,4,113,244,1828,785.703,5ac9f412051a8d0001d84b9e
7/18/2018,0,167.48,57,15,5,55,57,1840,892.054,304657,tpp,18-Sep,0,446.185,1,0,4,4,1,1718,low,mid,1770.78,14,143.728,316,64,8,274,330,1985,970.445,5b1a65889e16610001a04430
7/18/2018,0,160.848,11,2,3,13,11,1761,618.623,304274,tpp,18-Sep,0,149.812,3,1,2,3,3,1718,low,mid,544.535,20,121.507,458,72,9,420,478,1886,676.478,59fdc97f4b3f1a000151ea9e
7/18/2018,2,176.82,48,9,7,65,50,1788,786.28,304523,tpp,18-Sep,0,74.803,3,0,1,1,3,1718,low,mid,1007.91,18,138.529,591,114,8,561,609,1850,870.225,5a68a3c9ae1d300001307510
7/18/2018,2,204.842,33,14,8,55,35,1866,976.625,303623,tpp,18-Sep,0,126.028,2,1,2,2,2,1719,low,mid,1321.74,0,81.3301,9,0,2,4,9,1724,453.686,5a217a0b2f87f300011da5cf
7/18/2018,1,113.402,21,5,3,19,22,1871,924.472,303317,tpp,18-Sep,0,0,2,0,0,0,2,1719,low,mid,1456.09,0,44.411,12,0,2,2,12,1752,655.168,5a6c3458d554f90001ec1280
7/18/2018,0,164.276,10,4,3,12,10,1698,363.415,304284,tpp,18-Sep,0,121.522,5,1,2,4,5,1719,low,mid,786.278,4,117.176,58,16,6,48,62,1827,817.555,5ba877d4685e810001766830
7/18/2018,2,73.0826,34,1,3,17,36,1784,819.514,304575,tpp,18-Sep,0,149.294,6,1,3,8,6,1719,low,mid,572.086,0,88.8483,72,7,6,36,72,1816,859.753,5a2a0706ab2d5b000165b396
7/18/2018,3,88.2646,45,9,4,30,48,1847,743.751,304924,tpp,18-Sep,0,72.2733,3,1,2,2,3,1719,low,mid,545.707,4,105.619,94,15,4,65,98,1858,796.039,59fe3d3942174c000138758e
7/18/2018,3,108.882,92,14,4,63,95,1753,771.073,304586,tpp,18-Sep,1,140.377,10,2,4,12,11,1719,low,mid,634.956,1,121.374,107,11,9,72,108,1892,861.904,5a8a67ef8a4b4b00015e913b
7/18/2018,1,91.4055,95,10,5,46,96,1792,621.018,303233,tpp,18-Sep,0,350.751,1,1,3,3,1,1719,low,mid,1494.21,2,85.3152,116,15,5,58,118,1958,769.396,59fdae50f78bf4000169576f
7/18/2018,0,159.901,26,9,4,28,26,1783,682.802,303366,tpp,18-Sep,0,326.82,2,2,5,5,2,1719,low,mid,1128.03,3,139.63,122,32,6,115,125,1871,741.608,5b3c5459f3f8940001ab01c2
7/18/2018,1,161.465,64,18,7,78,65,1825,596.546,303177,tpp,18-Sep,0,379,1,1,4,4,1,1719,low,mid,1291.39,8,179.49,128,52,7,200,136,1899,676.059,5b16759cbc7efc00012db4a1
7/18/2018,3,213.997,72,27,7,133,75,1915,626.93,303275,tpp,18-Sep,0,631.868,1,1,6,6,1,1719,low,mid,1141.67,8,218.526,128,42,8,191,136,1868,660.616,59fdc97fc47cb10001876946
7/18/2018,6,129.432,58,14,4,59,64,1763,585.042,303498,tpp,18-Sep,0,119.21,3,0,2,3,3,1719,low,mid,566.985,8,137.807,151,28,7,157,159,1948,688.525,59fe354ae96f1300018712ef
7/18/2018,8,141.149,214,36,10,231,222,1799,585.025,303521,tpp,18-Sep,0,123.122,13,1,3,13,13,1719,low,mid,524.332,13,135.084,153,20,6,146,166,1954,727.216,5b1e37a3d3ad560001ac9db6
7/18/2018,2,94.4054,171,15,5,90,173,1756,822.509,303904,tpp,18-Sep,0,88.718,13,2,3,8,13,1719,low,mid,861.559,6,117.83,184,26,6,131,190,1849,891.884,59fe3d4b911fb10001a691a0
7/18/2018,1,204.559,49,26,8,79,50,1791,761.636,304705,tpp,18-Sep,0,95.176,12,0,2,6,12,1719,low,mid,664.425,10,169.852,228,60,6,251,238,1973,955.858,59fdbf4a6b6d9700019ba61b
7/18/2018,1,173.034,48,18,8,76,49,1755,601.818,304636,tpp,18-Sep,0,220.833,9,3,4,18,9,1719,low,mid,527.711,19,209.659,287,101,14,459,306,1895,810.632,59fde8e8e9623d0001286ede
7/18/2018,0,99.8157,7,0,4,6,7,1696,398.372,304346,tpp,18-Sep,0,110.083,10,2,3,8,10,1719,low,mid,465.231,11,160.234,301,88,7,351,312,1858,772.265,5b0573ed60a72f00016ec449
7/18/2018,1,703.235,4,24,12,28,5,1811,1075.56,303659,tpp,18-Sep,1,360.125,4,10,12,13,5,1720,low,mid,599.937,1,454.844,7,18,24,25,8,1724,753.716,59fe3d1e45bf9400017b9992
7/18/2018,3,211.557,12,3,5,21,15,1843,967.441,304585,tpp,18-Sep,0,502.33,1,2,4,4,1,1720,low,mid,1132.28,7,220.605,29,7,7,61,36,1956,1008.3,59fdaca8e06dd10001ab5dcf
7/18/2018,1,218.47,27,6,7,44,28,1748,566.052,303423,tpp,18-Sep,0,205.127,25,16,7,42,25,1720,low,mid,394.242,11,237.202,92,45,8,192,103,1882,723.307,5a7b53beb55eac00019f58b2
7/18/2018,2,130.03,141,34,6,132,143,1852,866.05,304712,tpp,18-Sep,0,186.433,5,2,3,8,5,1720,low,mid,686.57,6,118.12,103,21,5,96,109,1927,990.454,5a3e52b6aa67f60001427f9d
7/18/2018,0,115.364,11,1,3,11,11,1723,521.119,303396,tpp,18-Sep,0,189.475,3,1,3,4,3,1720,low,mid,920.832,3,120.031,132,26,5,116,135,1886,592.704,5b2e8707d7d5050001d83d94
7/18/2018,1,203.651,9,6,5,16,10,1754,823.537,303287,tpp,18-Sep,0,328.617,2,2,2,3,2,1720,low,mid,1108.86,7,174.791,149,29,6,162,156,1867,788.298,59fe3d3111fbfc0001421b2f
7/18/2018,0,124.791,8,3,2,5,8,1703,716.361,305006,tpp,18-Sep,0,92.9841,3,0,1,2,3,1720,low,mid,999.478,12,87.5089,207,20,5,100,219,1789,731.729,5a0bf4c658798d0001229290
7/18/2018,0,84.6871,7,1,2,5,7,1671,335.967,303306,tpp,18-Sep,0,788.237,1,2,6,6,1,1721,low,mid,1016.08,0,143.722,6,1,2,5,6,1765,833.409,59fdd536075a840001d87e01
7/18/2018,0,280.59,14,9,5,26,14,1829,1137.51,303120,tpp,18-Sep,0,160.66,2,0,2,2,2,1721,low,mid,1555.79,3,209.238,56,13,10,77,59,1906,970.203,59fe09f45b13ad0001d81476
7/18/2018,0,115.893,43,2,3,30,43,1790,873.868,304560,tpp,18-Sep,0,91.3968,12,1,1,3,12,1721,low,mid,644.566,1,127.83,106,22,4,81,107,1862,941.795,59fe3d51f75d570001b263b5
7/18/2018,4,170.977,88,23,7,107,92,1789,712.115,304797,tpp,18-Sep,0,109.683,22,6,4,19,22,1721,low,mid,676.781,3,197.335,133,45,7,167,136,1843,787.076,5b41b678a2f7b7000113e72a
7/18/2018,1,83.4496,15,1,3,8,16,1763,953.337,303119,tpp,18-Sep,0,102.576,7,3,2,6,7,1721,low,mid,740.282,2,68.8306,146,9,5,50,148,1890,984.225,5a01c7276a60ed000175bda0
7/18/2018,2,150.159,59,11,8,62,61,1785,773.721,304456,tpp,18-Sep,0,158.441,9,5,4,12,9,1721,low,mid,776.313,4,113.52,147,17,7,85,151,1878,793.398,5b851d2714218f000126a1e8
7/18/2018,0,100.214,54,6,3,32,54,1722,674.653,303844,tpp,18-Sep,0,168.5,2,2,3,4,2,1721,low,mid,1179.02,4,138.829,197,41,5,156,201,1846,987.127,5b3068d6c604f00001efec16
7/18/2018,0,43.358,5,1,1,2,5,1712,1020.79,304937,tpp,18-Sep,0,42.1916,3,0,0,0,3,1721,low,mid,1085.25,6,79.8962,197,20,4,93,203,1849,898.842,5a3a6aa4b7a3820001bd7a35
7/18/2018,1,187.401,13,5,6,23,14,1725,502.118,303395,tpp,18-Sep,0,145.615,2,1,2,3,2,1721,low,mid,808.243,17,127.816,284,60,8,277,301,1990,641.786,5a263014ca2a160001e37710
7/18/2018,0,189.315,12,6,5,18,12,1723,430.445,303519,tpp,18-Sep,1,453.643,0,1,4,4,1,1722,low,mid,1842.46,0,127.524,46,8,4,36,46,1832,676.793,59fda8719737c00001cfb97a
7/18/2018,1,132.995,96,21,6,92,97,1819,866.086,304233,tpp,18-Sep,0,131.728,7,0,2,5,7,1722,low,mid,1017.86,2,199.788,49,12,6,65,51,1857,903.534,59fda471338d5300014fee82
7/18/2018,0,110.894,10,1,2,6,10,1762,1198.05,303873,tpp,18-Sep,0,120.255,3,3,5,5,3,1722,low,mid,989.336,1,83.9471,53,4,3,31,54,1812,1012.83,5a869ff5a0e24800011f9ba4
7/18/2018,1,118.494,42,9,5,42,43,1794,834.38,304073,tpp,18-Sep,1,166.515,17,6,8,25,18,1722,low,mid,694.319,1,119.04,82,23,7,67,83,1769,769.524,5a16cb82c96a720001956129
7/18/2018,0,147.014,17,4,4,23,17,1832,990.509,303136,tpp,18-Sep,0,133.333,3,0,3,3,3,1722,low,mid,1199.96,5,97.4128,78,5,3,37,83,1873,921.797,5a880d9439a09000010bb39c
7/18/2018,1,120.546,114,25,6,93,115,1981,1019.18,304046,tpp,18-Sep,0,123.958,2,0,1,2,2,1722,low,mid,1385.98,5,117.082,186,43,5,156,191,1906,964.055,59fdc11278698600017caa5d
7/18/2018,0,113.791,58,12,4,45,58,1860,837.849,304479,tpp,18-Sep,0,94.8175,4,1,1,2,4,1722,low,mid,1000.37,5,99.5159,219,29,5,145,224,1920,899.806,59fd9a5efbcd730001d0e66b
7/18/2018,0,130.036,38,11,4,33,38,1771,581.957,304280,tpp,18-Sep,0,75.36,7,0,2,5,7,1722,low,mid,565.398,11,121.138,216,42,6,187,227,1905,689.876,5b7261dc99cc57000146976c
7/18/2018,2,88.8743,125,12,5,59,127,1824,784.26,304389,tpp,18-Sep,0,219.227,2,0,4,5,2,1722,low,mid,928.823,9,104.281,277,33,7,158,286,2004,852.737,5a27f7046326b10001498e8c
7/18/2018,1,112.958,72,13,4,46,73,1775,639.851,303448,tpp,18-Sep,0,81.3012,72,10,4,36,72,1722,low,mid,640.78,12,110.217,380,63,9,270,392,1830,701.103,5a05a256b1aa8e0001d1a382
7/18/2018,3,259.008,123,69,10,257,126,1835,676.818,304307,tpp,18-Sep,1,259.263,44,31,13,102,45,1722,low,mid,434.51,34,289,374,261,13,951,408,1882,757.654,59fdb6fd9741dc000187274d
7/18/2018,0,34.2417,31,0,1,3,31,1771,777.337,303836,tpp,18-Sep,0,79.1033,7,0,2,3,7,1723,low,mid,479.158,0,65.1391,21,1,4,9,21,1739,699.28,59fda8ad80be770001b940d4
7/18/2018,3,306.496,31,25,8,85,34,1973,1223.88,303147,tpp,18-Sep,0,211.725,2,0,2,2,2,1723,low,mid,1047.17,3,254.616,24,7,4,33,27,1990,1277.57,59fd99af4ddab70001365141
7/18/2018,0,90.3522,26,1,2,11,26,1729,701.144,304611,tpp,18-Sep,0,90.422,14,1,3,9,14,1723,low,mid,732.203,1,109.24,52,4,7,36,53,1795,848.605,59fde8a8a481f600012c3388
